doc_id,adj_token_id,noun_token_id,sentence,adj_token,noun_token,adj_lemma,noun_lemma,prenominal
226757,7,8,i'm going to make a little tower,little,tower,little,tower,TRUE
226758,4,5,now those are little towers,little,towers,litle,towers,TRUE
226762,4,5,i have a red one,red,one,red,one,TRUE
226771,4,5,we makeded a big stairs,big,stairs,big,stair,TRUE
226779,5,6,how you make a big stairs,big,stairs,big,stair,TRUE
226781,8,9,and i'm going to make my own stairs,own,stairs,own,stair,TRUE
226783,8,10,mom i'm going to make a red one okay,red,okay,red,okay,FALSE
226814,4,5,here's a little doggie,little,doggie,little,doggie,TRUE
226825,2,4,a little xxx,little,xx,little,xx,FALSE
226827,3,4,now a little dog,little,dog,little,dog,TRUE
226828,2,3,a blue dog,blue,dog,blue,dog,TRUE
226830,5,6,no it's a blue dog,blue,dog,blue,dog,TRUE
226831,4,5,it's a blue doggie,blue,doggie,blue,doggie,TRUE
226851,1,2,okay mom i got them,okay,mom,okay,mom,TRUE
226854,1,2,uh golf,uh,golf,uh,golf,TRUE
226859,1,2,alright mom i got them,alright,mom,alright,mom,TRUE
226880,1,2,right mom,right,mom,right,mom,TRUE
226918,4,5,i want a better ball,better,ball,better,ball,TRUE
226939,4,5,i want a new one,new,one,new,one,TRUE
226976,2,3,get more golf balls,more,golf,more,golf,TRUE
226985,4,5,it's the yellow one,yellow,one,yellow,one,TRUE
227092,7,9,mom do i even have this new sand toy too,new,toy,new,toy,FALSE
227123,10,11,okay i'll get them out out of the red um,red,um,red,um,TRUE
227173,7,8,mom that's i want the red bucket,red,bucket,red,bucket,TRUE
227175,9,11,no i mean the the one of these um green things,um,things,um,thing,FALSE
227175,10,11,no i mean the the one of these um green things,green,things,green,thing,TRUE
227176,6,7,no remember one of the green ones,green,ones,green,one,TRUE
227190,1,2,alright mom,alright,mom,alright,mom,TRUE
227231,8,9,yeah i don't know where that little splinter thing is,little,splinter,little,splinter,TRUE
227232,3,4,oh that little splinter thing i don't know where it is,little,splinter,little,splinter,TRUE
227259,1,3,um red cake,um,cake,um,cake,FALSE
227259,2,3,um red cake,red,cake,red,cake,TRUE
227291,3,4,uh a red cake,red,cake,red,cake,TRUE
227306,4,5,here go a nice cake for me,nice,cake,nice,cake,TRUE
227322,1,2,okay mom,okay,mom,okay,mom,TRUE
227327,8,9,you can put it in um my black spots,black,spots,black,spot,TRUE
227329,1,2,okay mom now you go in my black spot,okay,mom,okay,mom,TRUE
227329,8,9,okay mom now you go in my black spot,black,spot,black,spot,TRUE
227387,1,2,ooh mom i found a fish,ooh,mom,ooh,mom,TRUE
227408,1,2,uh mom,uh,mom,uh,mom,TRUE
227417,3,5,that the wrong one mom,wrong,mom,wrong,mom,FALSE
227422,7,8,mom you still got half the wrong piece,wrong,piece,wrong,piece,TRUE
227423,6,7,but now we have the good piece,good,piece,good,piece,TRUE
227440,7,8,yes we need to find his other leg,other,leg,other,leg,TRUE
227459,2,3,some orangeish stuff,orangeish,stuff,orangeish,stuff,TRUE
227480,5,6,now need find some blue part,blue,part,blue,part,TRUE
227484,2,3,two different dinos,different,dinos,different,dino,TRUE
227485,5,6,yes we need a blue part of a dino,blue,part,blue,part,TRUE
227500,4,5,we need more blue part,blue,part,blue,part,TRUE
227524,6,8,i think we have the wrong one mom,wrong,mom,wrong,mom,FALSE
227528,3,4,that is blue bronco,blue,bronco,blue,bronco,TRUE
227568,3,4,not so fast mom,fast,mom,fast,mom,TRUE
227609,1,2,scooby car,scooby,car,scooby,car,TRUE
227625,1,2,sorry cards,sorry,cards,sorry,card,TRUE
227626,3,4,what are sorry cards,sorry,cards,sorry,card,TRUE
227628,1,2,okay mom you can be green,okay,mom,okay,mom,TRUE
227628,6,2,okay mom you can be green,green,mom,green,mom,FALSE
227690,1,2,okay mom you go here,okay,mom,okay,mom,TRUE
227746,3,4,two got xxx,x,xx,x,xx,TRUE
227747,3,5,you got green mom okay,green,okay,green,okay,FALSE
227759,1,2,aw bigsie,aw,bigsie,aw,bigsie,TRUE
227784,1,2,okay mom,okay,mom,okay,mom,TRUE
227786,1,2,okay mom,okay,mom,okay,mom,TRUE
227796,4,5,i got a um seven,um,seven,um,seven,TRUE
227862,7,2,hey mom you can be the red,red,mom,red,mom,FALSE
227865,5,1,mom how_about i be green,green,mom,green,mom,FALSE
227896,5,7,all of them are um round circles,um,circles,um,circle,FALSE
227896,6,7,all of them are um round circles,round,circles,round,circle,TRUE
227931,5,1,mom you can be green,green,mom,green,mom,FALSE
227983,2,3,the blue one,blue,one,blue,one,TRUE
228031,3,4,hmm a spider web,spider,web,spider,web,TRUE
228038,4,5,yes a very big bear,big,bear,big,bear,TRUE
228043,5,6,a saw with a h l,h,l,h,l,TRUE
228115,1,2,close mom,close,mom,close,mom,TRUE
228131,7,8,mom can i show him my bunny one,bunny,one,bunny,one,TRUE
228169,1,2,okay mom,okay,mom,okay,mom,TRUE
228206,1,2,okay mom,okay,mom,okay,mom,TRUE
228207,1,2,okay mom,okay,mom,okay,mom,TRUE
228208,5,6,we're having one more chicken okay mom,more,chicken,more,chicken,TRUE
228218,4,1,mommy that is um,um,mommy,um,mommy,FALSE
228219,1,2,d l,d,l,would,l,TRUE
228261,6,8,yes let's play a new game mom,new,mom,new,mom,FALSE
228295,6,7,wait mom that was the same one,same,one,same,one,TRUE
228398,9,10,but i want to put them in the right numbers that go on them,right,numbers,right,number,TRUE
228399,9,10,no i want to put them in the right numbers where they on,right,numbers,right,number,TRUE
228401,4,5,yeah on the right order,right,order,right,order,TRUE
228406,2,5,a l b l c l,l,c,l,care,FALSE
228407,2,5,a l b l c l,l,c,l,care,FALSE
228408,2,6,a l b l c l one two three,l,l,l,l,FALSE
228410,2,4,a l b l,l,l,l,l,FALSE
228411,2,6,a l b l c l one two three,l,l,l,l,FALSE
228426,1,2,l l,l,l,l,l,TRUE
228586,1,2,d l,d,l,would,l,TRUE
228595,7,10,and that one's for a l b l c l d l h l,l,c,l,care,FALSE
228610,1,2,q l,q,l,q,l,TRUE
228621,2,5,a l b l c l,l,c,l,care,FALSE
228678,1,2,d l,d,l,would,l,TRUE
228720,1,2,d l,d,l,would,l,TRUE
228740,7,8,i'm putting it in the right order,right,order,right,order,TRUE
228777,6,7,i want to do a real letter,real,letter,real,letter,TRUE
228788,4,5,just got a little scratch up here,little,scratch,little,scratch,TRUE
228800,1,2,eh car's too hard for me,eh,car,eh,car,TRUE
228862,1,4,black is my favorite,black,favorite,black,favorite,FALSE
228863,1,4,black is my favorite,black,favorite,black,favorite,FALSE
228869,1,3,ooh xxx,ooh,xx,ooh,xx,FALSE
228872,4,5,you have the white box,white,box,white,box,TRUE
228873,4,5,i have the blue box,blue,box,blue,box,TRUE
228883,2,3,ooh nice try,nice,try,nice,try,TRUE
228944,5,6,uh well that's xxx that called,x,xx,x,xx,TRUE
228960,3,4,mommy the big monster is um uh the lobster,big,monster,big,monster,TRUE
228972,5,7,mom where's the hot ear balloon,hot,balloon,hot,balloon,FALSE
228996,5,6,mom where's the black guy,black,guy,black,guy,TRUE
229017,4,5,where's the other page,other,page,other,page,TRUE
229044,2,3,a good place,good,place,good,place,TRUE
229056,4,5,it's a big ball,big,ball,big,ball,TRUE
229073,8,10,yeah you have to try to match black red orange and pink,black,orange,black,orange,FALSE
229073,9,10,yeah you have to try to match black red orange and pink,red,orange,red,orange,TRUE
229077,8,9,you have to try to get the same blacks and reds,same,blacks,same,blacks,TRUE
229081,1,4,black is my favorite,black,favorite,black,favorite,FALSE
229090,3,4,erasing the whole picture,whole,picture,whole,picture,TRUE
229103,4,5,pirates need get treasure chest,treasure,chest,treasure,chest,TRUE
229140,4,5,where's the battery thing,battery,thing,battery,thing,TRUE
229141,6,7,oh yeah this is the battery thing,battery,thing,battery,thing,TRUE
229156,5,6,ooh i got a great play,great,play,great,play,TRUE
229163,8,9,no i want to do um those uh circles from kevin,uh,circles,uh,circle,TRUE
229165,1,2,ooh scooby,ooh,scooby,ooh,scooby,TRUE
229171,1,2,well mommy i want you to do this,well,mommy,well,mommy,TRUE
229207,5,6,but this is not right mom right,right,mom,right,mom,TRUE
229210,5,6,yeah i need a little piece like that,little,piece,little,piece,TRUE
229215,2,5,a little blue xxx,little,xx,little,xx,FALSE
229215,3,4,a little blue xxx,blue,x,blue,x,TRUE
229243,5,6,got to get all xxx,x,xx,x,xx,TRUE
229244,1,2,orange pop,orange,pop,orange,pop,TRUE
229250,1,2,ooh mom this looks sweet to me,ooh,mom,ooh,mom,TRUE
229256,6,7,xxx it for the right way,right,way,right,way,TRUE
229295,5,6,there's only one more left,more,left,more,left,TRUE
229315,1,2,orange scissors,orange,scissors,orange,scissors,TRUE
229334,2,3,and patrick n,patrick,n,patrick,n,TRUE
229340,2,3,and lizzy n was there,lizzy,n,lizzy,n,TRUE
229344,1,3,um xxx,um,xx,um,xx,FALSE
229346,1,2,more food,more,food,more,food,TRUE
229347,1,2,sarah n's saying more food,sarah,n,sarah,n,TRUE
229347,5,6,sarah n's saying more food,more,food,more,food,TRUE
229361,5,6,mommy i have a great thing,great,thing,great,thing,TRUE
229366,4,5,mommy and the last game is shark,last,game,last,game,TRUE
229371,1,2,first sharks,first,sharks,first,shark,TRUE
229388,4,6,not from the um shark game or the puzzle game,um,game,um,game,FALSE
229388,9,10,not from the um shark game or the puzzle game,puzzle,game,puzzle,game,TRUE
229399,3,4,this is b l,b,l,b,l,TRUE
229404,3,4,and my real puzzles,real,puzzles,real,puzzle,TRUE
229407,3,4,and the goodest one is gone,goodest,one,goodest,one,TRUE
229408,7,8,and all the pieces from the last puzzle,last,puzzle,last,puzzle,TRUE
229449,1,2,matchie man,matchie,man,matchie,man,TRUE
229475,7,8,you got to get all the red ones,red,ones,red,one,TRUE
229476,6,7,and i get all the red pieces,red,pieces,red,piece,TRUE
229477,6,7,because i'm missing a red guy,red,guy,red,guy,TRUE
229478,5,6,i'm missing a red t rex so i get the green guys,red,t,red,t,TRUE
229478,12,13,i'm missing a red t rex so i get the green guys,green,guys,green,guy,TRUE
229480,5,6,give me all the red ones,red,ones,red,one,TRUE
229481,5,6,oh yeah all the green ones,green,ones,green,one,TRUE
229485,2,3,this only rex comes over there,only,rex,only,rex,TRUE
229497,5,6,no mommy these are spike tails,spike,tails,spike,tail,TRUE
229500,3,4,yeah because um spike,um,spike,um,spike,TRUE
229508,3,4,i want more xxx t rex on it,more,x,more,x,TRUE
229517,5,6,no i just said garn q it,garn,q,garn,q,TRUE
229519,5,6,then i get a red guy,red,guy,red,guy,TRUE
229531,7,8,oh you got it in the hot lava mom,hot,lava,hot,lava,TRUE
229537,1,2,ooh mommy,ooh,mommy,ooh,mommy,TRUE
229551,5,6,oh i got a good spot,good,spot,good,spot,TRUE
229582,1,2,ooh mom why can't i put him right there,ooh,mom,ooh,mom,TRUE
229599,4,5,this is a good spot,good,spot,good,spot,TRUE
229620,4,5,i have one more guy,more,guy,more,guy,TRUE
229656,6,7,i want to do the big house,big,house,big,house,TRUE
229657,5,6,i'm doing the big house to color,big,house,big,house,TRUE
229674,6,3,after i color these ones green then i'm going to color the head blue,green,color,green,color,FALSE
229677,13,12,mommy i'm going to color the door green and this house blue,blue,house,blue,house,FALSE
229693,5,6,yeah i need a different color on this part,different,color,different,color,TRUE
229702,4,5,but they have white paper,white,paper,white,paper,TRUE
229704,4,5,but not these um books,um,books,um,book,TRUE
229705,6,7,they don't have the white books,white,books,white,book,TRUE
229711,2,3,a full house,full,house,full,house,TRUE
229717,5,6,she goes to a new condo,new,condo,new,condo,TRUE
229721,1,2,blue head right,blue,head,blue,head,TRUE
229735,6,7,but i still have two more legs,more,legs,more,leg,TRUE
229752,6,7,but i'll leave it messy xxx,messy,x,messy,x,TRUE
229759,4,5,because i like red paint,red,paint,red,paint,TRUE
229770,1,2,different color,different,color,different,color,TRUE
229772,9,11,but i need some markers to do some different colors mom,different,mom,different,mom,FALSE
229782,2,3,like blue stripes and green stripes,blue,stripes,blue,stripe,TRUE
229782,5,6,like blue stripes and green stripes,green,stripes,green,stripe,TRUE
229783,7,8,i wonder what's on the other page,other,page,other,page,TRUE
229798,2,1,soda green,green,soda,green,soda,FALSE
229799,2,1,soda green,green,soda,green,soda,FALSE
229812,2,3,and dan n,dan,n,dan,n,TRUE
229818,5,6,i'm making a different color on them,different,color,different,color,TRUE
229831,7,8,i'm going to color the outside um,outside,um,outside,um,TRUE
229844,4,5,this marker's good mom,good,mom,good,mom,TRUE
229845,8,2,but mommy if some of them are bad,bad,mommy,bad,mommy,FALSE
229850,7,8,maybe these parts going to be good mom,good,mom,good,mom,TRUE
229855,5,6,so i did an x l,x,l,x,l,TRUE
229859,6,7,yeah i'm coloring the whale green,whale,green,whale,green,TRUE
229860,6,7,mommy i like to color um whales um uh,um,whales,um,whale,TRUE
229866,3,4,for the first letter,first,letter,first,letter,TRUE
229887,4,5,i got a good page,good,page,good,page,TRUE
229909,6,7,mommy can i have some hot chocolate,hot,chocolate,hot,chocolate,TRUE
229951,10,11,and what i'm going to color is the last one,last,one,last,one,TRUE
229991,3,4,and the last one is guess,last,one,last,one,TRUE
229995,3,4,and the last guy is,last,guy,last,guy,TRUE
230009,3,4,with the blue one,blue,one,blue,one,TRUE
230011,6,7,no mommy i have a goodest game,goodest,game,goodest,game,TRUE
230012,1,2,best game,best,game,best,game,TRUE
230024,1,2,missing number,missing,number,miss,number,TRUE
230042,1,2,q l,q,l,q,l,TRUE
230046,2,5,a l b l c l,l,c,l,care,FALSE
230052,7,8,now i want to do a different page,different,page,different,page,TRUE
230066,6,7,i said i likeded e l xxx,l,x,l,x,TRUE
230080,1,2,l l,l,l,l,l,TRUE
230081,4,5,i made an l l,l,l,l,l,TRUE
230102,1,2,d l is for dog too,d,l,d,l,TRUE
230111,6,7,ah i'm doing a new page,new,page,new,page,TRUE
230117,1,2,ss sun ss,ss,sun,ss,sun,TRUE
230136,1,2,l l,l,l,l,l,TRUE
230155,2,3,my round puzzle and then think_it_through,round,puzzle,round,puzzle,TRUE
230165,5,6,if any edges have dinos parts on them then you have to give them to me okay,dinos,parts,dino,part,TRUE
230183,12,8,mommy see if you can find some orange and some little blue,blue,orange,blue,orange,FALSE
230184,3,4,oh the t rex has orange and um,t,rex,t,rex,TRUE
230209,1,2,good mom,good,mom,good,mom,TRUE
230218,7,8,and i'm going to call blue bear's name the first,blue,bear,blue,bear,TRUE
230219,2,3,his first name is blue bear and then his first,first,name,first,name,TRUE
230220,3,4,and his last name is um,last,name,last,name,TRUE
230225,5,6,i'm thinking of blue bear's last name,blue,bear,blue,bear,TRUE
230225,8,9,i'm thinking of blue bear's last name,last,name,last,name,TRUE
230227,9,10,i know but i'm thinking of his first name,first,name,first,name,TRUE
230228,3,4,no his first name is blue and then his first name is blue,first,name,first,name,TRUE
230228,10,11,no his first name is blue and then his first name is blue,first,name,first,name,TRUE
230231,5,6,it was for the t rex's eye,t,rex's,t,rex',TRUE
230234,1,2,aw man mom thanks,aw,man,ee,man,TRUE
230239,8,4,some of them mom but they're purple,purple,mom,purple,mom,FALSE
230247,8,9,mommy see if you can find some more horns,more,horns,more,horns,TRUE
230251,4,5,there's a little purple,little,purple,little,purple,TRUE
230270,1,2,blue bear's name is first um blue bear then his first name is gus,blue,bear,blue,bear,TRUE
230270,7,9,blue bear's name is first um blue bear then his first name is gus,um,bear,um,bear,FALSE
230270,8,9,blue bear's name is first um blue bear then his first name is gus,blue,bear,blue,bear,TRUE
230270,12,13,blue bear's name is first um blue bear then his first name is gus,first,name,first,name,TRUE
230271,3,4,yeah his first name is blue bear and then his first name is gus,first,name,first,name,TRUE
230271,11,12,yeah his first name is blue bear and then his first name is gus,first,name,first,name,TRUE
230285,7,8,what's going on with my shaky puzzle,shaky,puzzle,shaky,puzzle,TRUE
230304,1,3,ugh cheeky chair,ugh,chair,ugh,chair,FALSE
230318,1,2,okay mom let me see if it matches,okay,mom,okay,mom,TRUE
230325,2,3,got more purple,more,purple,more,purple,TRUE
230333,7,8,i'll put it on my smart board,smart,board,smart,board,TRUE
230334,3,4,there's more pterodactyls,more,pterodactyls,more,pterodactyl,TRUE
230345,2,3,oh shaky piece,shaky,piece,shaky,piece,TRUE
230347,1,2,shaky piece,shaky,piece,shaky,piece,TRUE
230361,5,7,mommy i need one more purple piece on his top and i needed more of them,more,piece,more,piece,FALSE
230361,6,7,mommy i need one more purple piece on his top and i needed more of them,purple,piece,purple,piece,TRUE
230377,3,4,are these long necks,long,necks,long,neck,TRUE
230378,4,5,mommy are these long necks,long,necks,long,neck,TRUE
230380,3,4,those are long necks,long,necks,long,neck,TRUE
230390,6,7,it's part of the long necks too,long,necks,long,neck,TRUE
230391,6,7,it's part of the long necks too,long,necks,long,neck,TRUE
230399,2,3,two more necks,more,necks,more,neck,TRUE
230401,4,5,i need some more pieces mom,more,pieces,more,piece,TRUE
230403,10,11,oh i need a lot of pieces for the long necks,long,necks,long,necks,TRUE
230426,6,7,i need more some more white pieces,white,pieces,white,piece,TRUE
230427,6,7,mommy i need some more white pieces,white,pieces,white,piece,TRUE
230431,2,3,that xxx,x,xx,x,xx,TRUE
230435,3,4,come on little puzzle,little,puzzle,little,puzzle,TRUE
230461,3,4,it means um shut,um,shut,um,shut,TRUE
230462,6,7,no i'm just saying uh shut,uh,shut,uh,shut,TRUE
230464,2,3,like shut door,shut,door,shut,door,TRUE
230465,2,3,like shut door,shut,door,shut,door,TRUE
230468,6,7,it's called um like shut door,shut,door,shut,door,TRUE
230469,2,3,like shut door,shut,door,shut,door,TRUE
230470,4,5,um like a shut door,shut,door,shut,door,TRUE
230471,6,7,i know it's so xxx,x,xx,x,xx,TRUE
230476,3,4,there's um orange and a little um blueish purple,um,orange,um,orange,TRUE
230476,7,8,there's um orange and a little um blueish purple,little,um,little,um,TRUE
230476,9,8,there's um orange and a little um blueish purple,blueish,um,blueish,um,FALSE
230479,10,13,mommy i'm going to see if it's purple or purplish bluish,purple,bluish,purple,bluish,FALSE
230493,9,10,ah i'm just going to do the same color as that guy,same,color,same,color,TRUE
230494,2,1,mommy blue,blue,mommy,blue,mommy,FALSE
230495,5,7,mommy it's only purple orange purple and green,purple,purple,purple,purple,FALSE
230495,6,7,mommy it's only purple orange purple and green,orange,purple,orange,purple,TRUE
230495,9,7,mommy it's only purple orange purple and green,green,purple,green,purple,FALSE
230509,1,2,more parts of the volcano,more,parts,more,part,TRUE
230519,5,6,i'm just saying shut door,shut,door,shut,door,TRUE
230536,1,2,bumble bee,bumble,bee,bumble,bee,TRUE
230542,7,8,no me want to do the other piece,other,piece,other,piece,TRUE
230556,1,2,l l,l,l,l,l,TRUE
230561,1,2,q l,q,l,q,l,TRUE
230564,1,2,um chair,um,chair,um,chair,TRUE
230573,1,2,uh spanish,uh,spanish,uh,spanish,TRUE
230623,1,2,uh tomatoes,uh,tomatoes,uh,tomatoe,TRUE
230654,1,2,um spider,um,spider,um,spider,TRUE
230666,4,5,this is the last page i want,last,page,last,page,TRUE
230690,5,6,i get all the green ones,green,ones,green,one,TRUE
230691,5,6,you take all your red ones,red,ones,red,one,TRUE
230703,5,6,why do they have sharp tails,sharp,tails,sharp,tail,TRUE
230840,1,2,l l o l p l,l,l,l,l,TRUE
230840,4,6,l l o l p l,l,l,l,l,FALSE
230843,1,2,l l,l,l,l,l,TRUE
230848,4,5,what does e l start for,l,start,l,start,TRUE
230895,1,2,l l,l,l,l,l,TRUE
230917,1,2,q l,q,l,q,l,TRUE
230942,1,2,grapey grape,grapey,grape,grapey,grape,TRUE
230967,1,2,l ln,l,ln,l,ln,TRUE
230975,1,2,last letter,last,letter,last,letter,TRUE
231012,1,2,l ln,l,ln,l,ln,TRUE
231013,1,2,l ln,l,ln,l,ln,TRUE
231022,7,1,hmm where is my letter r l,l,hmm,l,hmm,FALSE
231043,1,2,d ln,d,ln,would,ln,TRUE
231044,1,2,danny n,danny,n,danny,n,TRUE
231045,1,2,danny n and dad,danny,n,danny,n,TRUE
231073,3,4,hey oh sophie n likes it,sophie,n,sophile,not,TRUE
231119,1,2,goatie goat,goatie,goat,goatie,goat,TRUE
231126,4,5,that's the last one,last,one,last,one,TRUE
231136,5,6,ah this is my last letter and i know where it is,last,letter,last,letter,TRUE
231159,1,2,l l,l,l,l,l,TRUE
231160,1,2,l l,l,l,l,l,TRUE
231163,4,5,this is an i l,i,l,I,l,TRUE
231191,1,2,d l,d,l,would,l,TRUE
231194,1,2,d l,d,l,would,l,TRUE
231211,1,2,q l,q,l,q,l,TRUE
231261,2,3,one more piece,more,piece,more,piece,TRUE
231263,6,7,we putted a lot of little bit of pieces of the thing,little,bit,little,bit,TRUE
231267,1,2,good job,good,job,good,job,TRUE
231353,1,3,right xxx,right,xx,right,xx,FALSE
231369,1,2,l l,l,l,l,l,TRUE
231415,1,5,danny n katie n mommy daddy,danny,mommy,danny,mommy,FALSE
231416,2,3,and sarah n,sarah,n,sarah,n,TRUE
231424,1,2,kristen n,kristen,n,kristen,n,TRUE
231426,1,2,heidi n,heidi,n,heidi,n,TRUE
231443,4,5,you're a little bit good at the inside,little,bit,little,bit,TRUE
231458,6,7,but if there's a purple edge you give it to you,purple,edge,purple,edge,TRUE
231475,15,16,no if you clean up you get to pick whatever you want in the little box,little,box,little,box,TRUE
231514,7,8,no it's going to be apple school,apple,school,apple,school,TRUE
231546,1,2,ouch ow,ouch,ow,ouch,ow,TRUE
231560,7,8,no i can't do the red one,red,one,red,one,TRUE
231940,1,2,tigger gone,tigger,gone,tigger,gone,TRUE
232094,1,2,quack quack,quack,quack,quack,quack,TRUE
232156,1,2,elephant crying,elephant,crying,elephant,cry,TRUE
232190,1,2,hot dog,hot,dog,hot,dog,TRUE
232197,1,2,nasty dirt,nasty,dirt,nasty,dirt,TRUE
232199,1,2,red truck,red,truck,re,truck,TRUE
232226,1,2,quack quack,quack,quack,quack,quack,TRUE
232241,1,2,teddy bear,teddy,bear,teddy,bear,TRUE
232242,1,2,little girl,little,girl,little,girl,TRUE
232278,1,2,d l,d,l,would,l,TRUE
232369,1,2,big ball,big,ball,big,ball,TRUE
232370,1,2,big ball,big,ball,big,ball,TRUE
232375,1,2,big ball,big,ball,big,ball,TRUE
232434,1,2,big fish,big,fish,big,fish,TRUE
232435,2,3,that orange fish,orange,fish,orange,fish,TRUE
232436,2,3,this orange fish,orange,fish,orange,fish,TRUE
232485,1,2,orange fish,orange,fish,orange,fish,TRUE
232486,1,2,orange fish gone,orange,fish,orange,fish,TRUE
232503,3,4,i got orange shirt,orange,shirt,orange,shirt,TRUE
232561,1,2,eat food,eat,food,eat,food,TRUE
232582,6,7,i'm going to get big big_bird,big,big_bird,big,big_bird,TRUE
232606,3,4,that's orange fish,orange,fish,orange,fish,TRUE
232607,2,3,that orange fish,orange,fish,orange,fish,TRUE
232608,1,3,hi orange fish,hi,fish,hi,fish,FALSE
232608,2,3,hi orange fish,orange,fish,orange,fish,TRUE
232609,1,2,orange fish gone,orange,fish,orange,fish,TRUE
232610,1,2,orange fish gone,orange,fish,orange,fish,TRUE
232611,1,2,orange fish gone,orange,fish,orange,fish,TRUE
232632,1,2,pink crayons,pink,crayons,pink,crayon,TRUE
232644,3,4,i got brown shoe,brown,shoe,brown,shoe,TRUE
232645,3,4,i got brown shoes,brown,shoes,brown,shoe,TRUE
232646,3,4,i got brown shoe,brown,shoe,brown,shoe,TRUE
232686,2,3,i sorry mommy,sorry,mommy,sorry,mommy,TRUE
232731,1,2,busy beaver,busy,beaver,busy,beaver,TRUE
232740,1,2,green keys,green,keys,green,key,TRUE
232763,1,2,green boat,green,boat,green,boat,TRUE
232778,2,3,this other friend,other,friend,other,friend,TRUE
232794,1,2,orange fish gone,orange,fish,orange,fish,TRUE
232849,3,4,that's nasty book,nasty,book,nasty,book,TRUE
232857,5,6,i got a my french fry,french,fry,french,fry,TRUE
232991,1,2,write a_b_cs,write,a_b_cs,write,a_b_c,TRUE
233078,1,2,new game,new,game,new,game,TRUE
233079,1,2,new game,new,game,new,game,TRUE
233080,1,2,new game right here,new,game,new,game,TRUE
233102,2,1,press green,green,press,green,press,FALSE
233128,1,2,sorry mommy,sorry,mommy,sorry,mommy,TRUE
233193,5,6,this my this my key chain,key,chain,key,chain,TRUE
233378,2,3,no more mom,more,mom,more,mom,TRUE
233497,1,3,uh xxx,uh,xx,uh,xx,FALSE
233553,2,3,that xxx,x,xx,x,xx,TRUE
233604,2,3,the bath room go,bath,room,bath,room,TRUE
233638,1,3,ooh xxx,ooh,xx,ooh,xx,FALSE
233674,1,2,ooh cookie,ooh,cookie,ooh,cookie,TRUE
233684,3,4,you got baby xxx,baby,x,baby,x,TRUE
233776,1,3,okay xxx,okay,xx,okay,xx,FALSE
233784,2,3,that little girl broke it,little,girl,little,girl,TRUE
233797,3,4,that is xxx,x,xx,x,xx,TRUE
233803,2,3,this little boy,little,boy,little,boy,TRUE
233805,4,5,this is mine xxx,x,xx,x,xx,TRUE
233810,4,5,mm that is xxx,x,xx,x,xx,TRUE
233811,2,3,that xxx,x,xx,x,xx,TRUE
233832,4,5,she said that xxx,x,xx,x,xx,TRUE
233871,4,5,xxx all xxx mom,x,xx,x,xx,TRUE
233894,2,3,that xxx,x,xx,x,xx,TRUE
233912,1,2,little xxx,little,x,little,x,TRUE
233915,1,4,ooh xxx baby,ooh,baby,ooh,baby,FALSE
233985,4,5,he got all little balls,little,balls,little,ball,TRUE
234299,1,2,okay elmo,okay,elmo,okay,elmo,TRUE
234316,1,2,okay elmo,okay,elmo,okay,elmo,TRUE
234328,1,2,aw man,aw,man,aw,man,TRUE
234349,3,4,is your xxx,x,xx,x,xx,TRUE
234370,1,3,aw xxx going to eat this,aw,xx,aw,xx,FALSE
234637,2,4,too much xxx,much,xx,much,xx,FALSE
234647,3,4,i some more chicken,more,chicken,more,chicken,TRUE
234652,4,5,i want some more chicken,more,chicken,more,chicken,TRUE
234655,3,4,me want hot xxx,hot,x,hot,x,TRUE
234657,4,5,i want some hot xxx,hot,x,hot,x,TRUE
234660,4,5,i want some hot xxx,hot,x,hot,x,TRUE
234662,5,6,no i want some hot xxx,hot,x,hot,x,TRUE
234714,2,3,a sunny day,sunny,day,sunny,day,TRUE
234730,3,4,that's makayla house,makayla,house,makayla,house,TRUE
234733,2,3,the little bug the house,little,bug,little,bug,TRUE
234852,4,5,that's a big one,big,one,big,one,TRUE
234881,2,3,this little bear,little,bear,little,bear,TRUE
235021,7,8,mom xxx i count that xxx bug,x,xx,x,xx,TRUE
235085,3,4,is not xxx,x,xx,x,xx,TRUE
235094,1,2,french fries,french,fries,french,fries,TRUE
235264,2,3,is xxx,x,xx,x,xx,TRUE
235280,6,7,i want to get some more cookies,more,cookies,more,cookie,TRUE
235354,1,2,ow hurts,ow,hurts,ow,hurt,TRUE
235454,1,2,pick card,pick,card,pick,card,TRUE
235498,1,2,cool icicle burn you up,cool,icicle,cool,icicle,TRUE
235612,3,4,how you xxx without a scissors,x,xx,x,xx,TRUE
235779,5,7,i go get my other baby okay,other,okay,other,okay,FALSE
235884,1,2,good girl,good,girl,good,girl,TRUE
235885,1,2,good girl,good,girl,good,girl,TRUE
235886,1,2,good girl,good,girl,good,girl,TRUE
236018,3,4,this a big puzzle,big,puzzle,big,puzzle,TRUE
236106,4,5,i like the blue one,blue,one,blue,one,TRUE
236136,9,10,i don't want to play with my own toys,own,toys,own,toy,TRUE
236137,7,8,i want to play with her own toys,own,toys,own,toy,TRUE
236324,5,6,where we xxx alright right here,alright,right,alright,right,TRUE
236326,3,5,xxx not scared xxx,scared,xx,scared,xx,FALSE
236356,4,6,it's so funny xxx,funny,xx,funny,xx,FALSE
236408,2,3,this usher girl,usher,girl,usher,girl,TRUE
236419,4,5,who's that xxx,x,xx,x,xx,TRUE
236423,4,5,i have a better hat though,better,hat,better,hat,TRUE
