doc_id,adj_token_id,noun_token_id,sentence,adj_token,noun_token,noun_lemma,prenominal,adj_lower
10741201165,7,8,it didn't taste like a yummy taste.,yummy,taste,taste,TRUE,yummy
10741201166,4,5,this had a yummier taste.,yummier,taste,taste,TRUE,yummier
10741201217,7,8,I'm going to make a lawn mower.,lawn,mower,mower,TRUE,lawn
10741201220,4,5,"whoa, my lawn mower's going fast.",lawn,mower,mower,TRUE,lawn
10741201222,5,6,do you have a lawn mower that you push?,lawn,mower,mower,TRUE,lawn
10741201232,1,2,lawn mower.,lawn,mower,mower,TRUE,lawn
10741201234,2,4,### lawn mower things.,lawn,things,thing,FALSE,lawn
10741201263,3,4,because my lawn mower'sthe trike actually.,lawn,mower,mower,TRUE,lawn
10741201278,6,8,do you want a brand new lawn mower?,new,mower,mower,FALSE,new
10741201278,7,8,do you want a brand new lawn mower?,lawn,mower,mower,TRUE,lawn
10741201279,5,7,there's a brand new lawn mower for you.,new,mower,mower,FALSE,new
10741201332,6,7,you know this is my lawn mower.,lawn,mower,mower,TRUE,lawn
10741201333,6,9,I said I got a better new lawn mower.,better,mower,mower,FALSE,better
10741201333,7,9,I said I got a better new lawn mower.,new,mower,mower,FALSE,new
10741201341,1,2,lawn mower.,lawn,mower,mower,TRUE,lawn
10741201379,4,5,here's a little cart to put stuff.,little,cart,cart,TRUE,little
10741201385,4,5,here's my real instructions.,real,instructions,instructions,TRUE,real
10741201396,3,5,because my new lawn mower for pretend I kind of don't know how to mow it.,new,mower,mower,FALSE,new
10741201474,8,9,now I want to turn on my lawn mower.,lawn,mower,mower,TRUE,lawn
10741201487,6,7,Huck@n's making it my lawn mower.,lawn,mower,mower,TRUE,lawn
10741201488,8,9,"Huck@n, you can't break my lawn mower.",lawn,mower,mower,TRUE,lawn
10741201489,6,7,Huck@n can't break my lawn mower.,lawn,mower,mower,TRUE,lawn
10741201503,8,9,now I know how to do my lawn mower.,lawn,mower,mower,TRUE,lawn
10741201567,5,7,no I want so many princess stickers.,many,stickers,stickers,FALSE,many
10741201568,4,6,do you so many princess stickers in a box.,many,stickers,stickers,FALSE,many
10741201570,7,8,I'm going to have so many princess stickers.,many,princess,princess,TRUE,many
10741201572,6,8,Mommy do you have so many princess stickers in a box.,many,stickers,stickers,FALSE,many
10741201575,4,5,there's so many stickers in a box.,many,stickers,sticker,TRUE,many
10741201578,1,2,whole bunch of what?,whole,bunch,bunch,TRUE,whole
10741201579,1,2,whole bunch of --,whole,bunch,bunch,TRUE,whole
10741201612,4,5,there would be more bubbles?,more,bubbles,bubble,TRUE,more
10741201630,6,7,"no, sit on the picnic bench.",picnic,bench,bench,TRUE,picnic
10741201785,1,2,Huck@n needs to get a little bit far.,Huck,@n,@n,TRUE,huck
10741201785,7,8,Huck@n needs to get a little bit far.,little,bit,bit,TRUE,little
10741201790,3,4,go a little closer.,little,closer,closer,TRUE,little
10741201797,7,8,"Bobo@n, can you hold the other part?",other,part,part,TRUE,other
10741201820,2,3,got hot lunch.,hot,lunch,lunch,TRUE,hot
10741201826,3,4,Vivienne@n had hot lunch.,hot,lunch,lunch,TRUE,hot
10741201914,4,5,"no, a little farther.",little,farther,farther,TRUE,little
10741201980,9,10,I'm going to take her for a little walk around the block.,little,walk,walk,TRUE,little
10741201992,13,14,I have to take her for a right like this for a long time.,long,time,time,TRUE,long
10741202019,7,9,I'm going to buy a little bear stuff at my store called --,little,stuff,stuff,FALSE,little
10741202019,8,9,I'm going to buy a little bear stuff at my store called --,bear,stuff,stuff,TRUE,bear
10741202020,4,5,"oh, a bad man.",bad,man,man,TRUE,bad
10741202034,4,6,we have a little more Bobos@n.,little,Bobos@n,Bobos@n,FALSE,little
10741202034,5,6,we have a little more Bobos@n.,more,Bobos@n,Bobos@n,TRUE,more
10741202083,4,5,"wow, one big bubble and I popped it.",big,bubble,bubble,TRUE,big
10741202087,4,5,can you blow more bubbles for me and her?,more,bubbles,bubble,TRUE,more
10750201403,1,2,oopsie daisy.,oopsie,daisy,daisy,TRUE,oopsie
10750201536,1,2,oopsie daisy.,oopsie,daisy,daisy,TRUE,oopsie
10750201802,1,2,oopsie daisy.,oopsie,daisy,daisy,TRUE,oopsie
10750201852,1,2,oopsie daisy.,oopsie,daisy,daisy,TRUE,oopsie
10750201856,1,2,oopsie daisy.,oopsie,daisy,daisy,TRUE,oopsie
10750202686,1,2,beep beep.,beep,beep,beep,TRUE,beep
10750202690,1,2,beep beep.,beep,beep,beep,TRUE,beep
10750300103,1,3,blue+bird.,blue,bird,bird,FALSE,blue
10750300128,1,3,blue+bird.,blue,bird,bird,FALSE,blue
10750300130,1,3,blue+bird.,blue,bird,bird,FALSE,blue
10750300132,1,3,blue+bird.,blue,bird,bird,FALSE,blue
10750301270,1,2,blue bear.,blue,bear,bear,TRUE,blue
10750301289,1,2,yap yap.,yap,yap,yap,TRUE,yap
10750301315,1,2,yap yap.,yap,yap,yap,TRUE,yap
10750301339,1,2,yap yap.,yap,yap,yap,TRUE,yap
10750301606,1,2,hi baby.,hi,baby,baby,TRUE,hi
10750301677,1,2,quack quack,quack,quack,quack,TRUE,quack
10750301696,1,2,beep beep.,beep,beep,beep,TRUE,beep
10750400049,4,5,the -- the other gate.,other,gate,gate,TRUE,other
10750400231,1,2,more animals.,more,animals,animal,TRUE,more
10750400631,2,3,this blue truck.,blue,truck,truck,TRUE,blue
10750400632,2,3,this blue truck.,blue,truck,truck,TRUE,blue
10750400633,2,3,this blue truck.,blue,truck,truck,TRUE,blue
10750400636,2,3,this blue truck.,blue,truck,truck,TRUE,blue
10750400637,2,3,this blue truck mom.,blue,truck,truck,TRUE,blue
10750400639,1,2,blue truck.,blue,truck,truck,TRUE,blue
10750400640,2,3,this blue truck.,blue,truck,truck,TRUE,blue
10750400641,3,4,it's blue truck mom.,blue,truck,truck,TRUE,blue
10750400643,2,3,this blue truck.,blue,truck,truck,TRUE,blue
10750400644,1,2,blue truck mom.,blue,truck,truck,TRUE,blue
10750400925,1,2,little truck.,little,truck,truck,TRUE,little
10750400927,4,5,here's the other truck.,other,truck,truck,TRUE,other
10750400963,1,2,crazy noise.,crazy,noise,noise,TRUE,crazy
10750401061,4,5,where's the other truck?,other,truck,truck,TRUE,other
10750401067,2,3,me new car.,new,car,car,TRUE,new
10750401104,4,5,where's my other pokey?,other,pokey,pokey,TRUE,other
10750401429,2,3,the other book!,other,book,book,TRUE,other
10750401432,2,3,the other book!,other,book,book,TRUE,other
10750401642,3,4,he's ok mom.,ok,mom,mom,TRUE,ok
10750401795,2,3,that bear mama.,bear,mama,mama,TRUE,bear
10750401892,1,3,bubble+gum.,bubble,gum,gum,FALSE,bubble
10750401893,1,3,bubble+gum.,bubble,gum,gum,FALSE,bubble
10750401974,4,5,that -- that little hat.,little,hat,hat,TRUE,little
10750401976,2,3,that little hat.,little,hat,hat,TRUE,little
10750401979,2,3,that little hat.,little,hat,hat,TRUE,little
10750401984,3,4,that the other mail+man.,other,mail+man,mail+man,TRUE,other
10750401988,2,4,the other mail+man.,other,+man,+man,FALSE,other
10750402300,3,4,and the top on.,top,on,on,TRUE,top
10750402356,1,2,first time.,first,time,time,TRUE,first
10750402456,2,3,that other dog.,other,dog,dog,TRUE,other
10750402486,2,3,one more piece left.,more,piece,piece,TRUE,more
10750402503,2,3,his happy face.,happy,face,face,TRUE,happy
10750402512,2,3,I different shirt.,different,shirt,shirt,TRUE,different
10750402802,4,5,here's some more mama.,more,mama,mama,TRUE,more
10750402862,4,5,I take the blue ones.,blue,ones,one,TRUE,blue
10750402923,3,4,it's wrong side.,wrong,side,side,TRUE,wrong
10750403004,1,2,sure mom.,sure,mom,mom,TRUE,sure
10750403093,6,7,"uh, I need some more blocks.",more,blocks,block,TRUE,more
10750403096,4,5,I need some more robins.,more,robins,robin,TRUE,more
10750403150,4,5,I need some more blocks.,more,blocks,block,TRUE,more
10750403164,4,5,here's one more number.,more,number,number,TRUE,more
10750403197,3,4,it's bumble+bee.,bumble,+bee,+bee,TRUE,bumble
10750403205,2,3,this bumble+bee.,bumble,+bee,+bee,TRUE,bumble
10750403262,2,4,the other side mama.,other,mama,mama,FALSE,other
10750500750,4,5,this is the wrong spot?,wrong,spot,spot,TRUE,wrong
10750500755,4,5,I need some new puzzles.,new,puzzles,puzzle,TRUE,new
10750500830,2,3,her little house.,little,house,house,TRUE,little
10750501128,4,5,you found the farmer guy?,farmer,guy,guy,TRUE,farmer
10750501687,5,6,I have it the wrong way.,wrong,way,way,TRUE,wrong
10750501824,5,6,"mommy, missing one more piece.",more,piece,piece,TRUE,more
10750501825,6,7,mom we're missing one more piece.,more,piece,piece,TRUE,more
10750501826,6,7,mom we're missing one more piece.,more,piece,piece,TRUE,more
10750501829,4,5,we missing one more piece.,more,piece,piece,TRUE,more
10750502094,1,2,creepy spider.,creepy,spider,spider,TRUE,creepy
10750600036,4,5,a -- a big square?,big,square,square,TRUE,big
10750600042,2,3,more green ones.,green,ones,one,TRUE,green
10750600059,3,4,"yeah, more triangles.",more,triangles,triangles,TRUE,more
10750600102,6,7,like the man in the yellow hat.,yellow,hat,hat,TRUE,yellow
10750600242,2,3,some more squares.,more,squares,squares,TRUE,more
10750600488,7,8,I'm going to make a big tower of these.,big,tower,tower,TRUE,big
10750600490,2,3,a big tower.,big,tower,tower,TRUE,big
10750601044,4,5,this is a purple tower?,purple,tower,tower,TRUE,purple
10750601048,9,10,but I don't want to make a purple tower.,purple,tower,tower,TRUE,purple
10750601262,2,4,beep beep beep beep.,beep,beep,beep,FALSE,beep
10750601545,1,2,yellow apple.,yellow,apple,apple,TRUE,yellow
10750601546,1,2,green apple.,green,apple,apple,TRUE,green
10750601554,2,3,the red light.,red,light,light,TRUE,red
10750601768,1,2,plain paper.,plain,paper,paper,TRUE,plain
10750601811,4,5,"yeah, a black heart.",black,heart,heart,TRUE,black
10750601814,3,5,in the black ### again.,black,#,#,FALSE,black
10750601822,7,8,I'm going to do the next page.,next,page,page,TRUE,next
10750601829,3,4,I want horsie ride.,horsie,ride,ride,TRUE,horsie
10750602101,4,5,there's no more boats.,more,boats,boat,TRUE,more
10750602112,4,5,I got a big boat.,big,boat,boat,TRUE,big
10750602114,4,5,I got a big boat.,big,boat,boat,TRUE,big
10750602227,4,5,I made a big house.,big,house,house,TRUE,big
10750602461,5,6,want to make a little house.,little,house,house,TRUE,little
10750602463,6,7,"no, it's a little house.",little,house,house,TRUE,little
10750602466,4,5,I have a big house.,big,house,house,TRUE,big
10750602573,3,4,like a big tower.,big,tower,tower,TRUE,big
10750602617,4,5,I like a big church.,big,church,church,TRUE,big
10750602620,4,5,I have a big church.,big,church,church,TRUE,big
10750602621,7,8,I'm going to make a big church.,big,church,church,TRUE,big
10750602623,2,3,a big church.,big,church,church,TRUE,big
10750602624,2,3,a big church.,big,church,church,TRUE,big
10750602688,6,7,"ah, it's a big bridge.",big,bridge,bridge,TRUE,big
10750602757,1,2,beep beep.,beep,beep,beep,TRUE,beep
10750602767,1,2,beep beep.,beep,beep,beep,TRUE,beep
10750602772,1,2,beep beep.,beep,beep,beep,TRUE,beep
10750602810,5,6,mommy you make a big house?,big,house,house,TRUE,big
10750602812,2,3,a big house.,big,house,house,TRUE,big
10750602818,4,5,I got a big house.,big,house,house,TRUE,big
10750602828,6,7,"mommy, I got a big church.",big,church,church,TRUE,big
10750602858,2,3,mom open yours.,open,yours,yours,TRUE,open
10750603006,1,2,baby baby.,baby,baby,baby,TRUE,baby
10750603244,2,3,one more piece.,more,piece,piece,TRUE,more
10750700148,5,7,it bounce like this bouncy bouncy bouncy.,bouncy,bouncy,bouncy,FALSE,bouncy
10750700243,4,5,I'll have racie car.,racie,car,car,TRUE,racie
10750700538,6,8,they have -- they have black ### things.,black,things,thing,FALSE,black
10750700567,3,4,you have blue eyes and I have green eyes.,blue,eyes,eye,TRUE,blue
10750700567,8,9,you have blue eyes and I have green eyes.,green,eyes,eye,TRUE,green
10750700571,2,3,our whole family?,whole,family,family,TRUE,whole
10750700576,3,4,even my whole family does.,whole,family,family,TRUE,whole
10750700601,1,2,red apple and black.,red,apple,apple,TRUE,red
10750700601,4,2,red apple and black.,black,apple,apple,FALSE,black
10750700605,1,2,green fish.,green,fish,fish,TRUE,green
10750700606,2,3,a green fishie blowing out his bubbles.,green,fishie,fishie,TRUE,green
10750700620,1,2,purple octagon.,purple,octagon,octagon,TRUE,purple
10750700622,2,3,oh pink piggy.,pink,piggy,piggy,TRUE,pink
10750700625,1,3,oink oink oink.,oink,oink,oink,FALSE,oink
10750700685,2,3,and yellow sun.,yellow,sun,sun,TRUE,yellow
10750700705,1,2,green dinosaur.,green,dinosaur,dinosaur,TRUE,green
10750700730,1,3,red um paint+.,red,paint,paint,FALSE,red
10750700735,1,3,White white white.,White,white,white,FALSE,white
10750700735,2,3,White white white.,white,white,white,TRUE,white
10750700765,2,3,yeah blue walls.,blue,walls,walls,TRUE,blue
10750700779,6,7,"he, it's a blue triangle.",blue,triangle,triangle,TRUE,blue
10750700804,2,6,um yellow is in the house.,yellow,house,house,FALSE,yellow
10750700866,1,2,orange monkey.,orange,monkey,monkey,TRUE,orange
10750700871,2,5,"um yellow, red kite.",yellow,kite,kite,FALSE,yellow
10750700871,4,5,"um yellow, red kite.",red,kite,kite,TRUE,red
10750700896,5,6,um -- um -- white sheep.,white,sheep,sheep,TRUE,white
10750700898,6,7,and -- and he has black feet.,black,feet,foot,TRUE,black
10750700918,1,3,blue+bird.,blue,bird,bird,FALSE,blue
10750700923,1,3,orange Easter egg.,orange,egg,egg,FALSE,orange
10750700939,2,3,the other ones.,other,ones,one,TRUE,other
10750701060,1,2,other letters.,other,letters,letter,TRUE,other
10750701061,1,2,other letters.,other,letters,letter,TRUE,other
10750701410,5,2,hey mom you're right.,right,mom,mom,FALSE,right
10750701431,5,2,hey mom you're right.,right,mom,mom,FALSE,right
10750701546,5,7,oh that's the other top edge.,other,edge,edge,FALSE,other
10750701546,6,7,oh that's the other top edge.,top,edge,edge,TRUE,top
10750701618,1,2,good mommy.,good,mommy,mommy,TRUE,good
10750701628,1,2,puzzle makers.,puzzle,makers,makers,TRUE,puzzle
10750701629,1,2,puzzle makers.,puzzle,makers,makers,TRUE,puzzle
10750701630,1,2,puzzle makers.,puzzle,makers,makers,TRUE,puzzle
10750701631,1,2,puzzle makers.,puzzle,makers,makers,TRUE,puzzle
10750701657,5,6,"um, you're right mom.",right,mom,mom,TRUE,right
10750701699,5,6,oh these are his black eyes.,black,eyes,eye,TRUE,black
10750701766,1,2,oink oink.,oink,oink,oink,TRUE,oink
10750701785,1,3,oink oink oink.,oink,oink,oink,FALSE,oink
10750701863,3,4,oh a nice tiger.,nice,tiger,tiger,TRUE,nice
10750701970,5,6,mommy I need a big part of this.,big,part,part,TRUE,big
10750701973,4,5,I found a big corner.,big,corner,corner,TRUE,big
10750701974,5,6,mom I found a big part of this.,big,part,part,TRUE,big
10750702114,1,3,right right right.,right,right,right,FALSE,right
10750702114,2,3,right right right.,right,right,right,TRUE,right
10750702156,7,5,"um, a zebra part and white and black.",white,part,part,FALSE,white
10750702156,9,5,"um, a zebra part and white and black.",black,part,part,FALSE,black
10750702201,6,7,"mom, I did the elephant part.",elephant,part,part,TRUE,elephant
10750702227,7,8,"mom, I found the more rock part.",rock,part,part,TRUE,rock
10750702305,1,2,ouch ouch.,ouch,ouch,ouch,TRUE,ouch
10750702322,5,6,it's not an easy puzzle?,easy,puzzle,puzzle,TRUE,easy
10750702402,2,3,um blue pants.,blue,pants,pants,TRUE,blue
10750702425,2,3,yeah white bunny.,white,bunny,bunny,TRUE,white
10750702428,1,2,White ice+cream.,White,ice,ice,TRUE,white
10750702500,1,2,purple grapes.,purple,grapes,grape,TRUE,purple
10750702533,2,3,um orange carrot.,orange,carrot,carrot,TRUE,orange
10750702552,6,8,and this is for the other green part.,other,part,part,FALSE,other
10750702552,7,8,and this is for the other green part.,green,part,part,TRUE,green
10750702580,2,3,a nice cookie.,nice,cookie,cookie,TRUE,nice
10750702684,1,2,black bat.,black,bat,bat,TRUE,black
10750702705,1,2,blue light.,blue,light,light,TRUE,blue
10750702802,3,4,he has blue pants.,blue,pants,pants,TRUE,blue
10750702848,9,10,yeah after I drink my drinkable and my uh banana.,uh,banana,banana,TRUE,uh
10750702915,2,4,a long orange screw.,long,screw,screw,FALSE,long
10750702935,11,12,no no that's um -- that's from the racie car.,racie,car,car,TRUE,racie
10750703109,4,5,that's the right drill.,right,drill,drill,TRUE,right
10750703153,2,3,the oval things.,oval,things,thing,TRUE,oval
10750703235,5,6,Jo_Jo is a great screwer.,great,screwer,screwer,TRUE,great
10750703251,6,7,oh but we need some purple ones of the wheels.,purple,ones,one,TRUE,purple
10750703289,2,3,um purple screws?,purple,screws,screw,TRUE,purple
10750703383,2,3,my new toy?,new,toy,toy,TRUE,new
10750703398,9,10,but we still need that -- um that other window.,other,window,window,TRUE,other
10750703410,2,3,my new submarine.,new,submarine,submarine,TRUE,new
10750703469,3,4,because these green things are for the water.,green,things,thing,TRUE,green
10750800018,2,3,all right mom.,right,mom,mom,TRUE,right
10750800056,1,2,uh bicycle.,uh,bicycle,bicycle,TRUE,uh
10750800115,1,2,uh cat.,uh,cat,cat,TRUE,uh
10750800150,1,2,uh Grandma_Deers.,uh,Grandma_Deers,Grandma_Deer,TRUE,uh
10750800154,1,2,uh mommy.,uh,mommy,mommy,TRUE,uh
10750800176,1,2,El hermano.,El,hermano,hermano,TRUE,el
10750800191,1,2,e@l r@l.,e@l,r@l,r@l,TRUE,e@l
10750800230,1,2,uh phone.,uh,phone,phone,TRUE,uh
10750800283,1,2,El camion.,El,camion,camion,TRUE,el
10750800368,1,2,El papel.,El,papel,papel,TRUE,el
10750800370,1,2,El papel.,El,papel,papel,TRUE,el
10750800444,1,2,uh pink.,uh,pink,pink,TRUE,uh
10750800641,3,4,uh the next page.,next,page,page,TRUE,next
10750800668,1,2,El crocodrillo.,El,crocodrillo,crocodrillo,TRUE,el
10750800827,4,5,here's a big rock.,big,rock,rock,TRUE,big
10750800828,4,5,here's a big rock.,big,rock,rock,TRUE,big
10750800845,1,2,uh slides.,uh,slides,slide,TRUE,uh
10750800867,4,5,it has a little thing in it.,little,thing,thing,TRUE,little
10750800932,5,6,wait you need some more eyes.,more,eyes,eye,TRUE,more
10750800939,2,3,a red eye.,red,eye,eye,TRUE,red
10750800940,9,10,no I'm making a boy of my own self.,own,self,self,TRUE,own
10750800953,3,4,no make brown eyes.,brown,eyes,eye,TRUE,brown
10750800985,4,5,no make him red pants.,red,pants,pants,TRUE,red
10750801258,11,12,no I want to make a red -- oh a blue sun.,blue,sun,sun,TRUE,blue
10750801259,1,2,blue sun.,blue,sun,sun,TRUE,blue
10750801359,11,12,I need to put -- you need to put a yellow in.,yellow,in,in,TRUE,yellow
10750801420,2,3,all right mom.,right,mom,mom,TRUE,right
10750801422,1,2,good job.,good,job,job,TRUE,good
10750801478,7,9,"ok, remember I made a bigger red train.",bigger,train,train,FALSE,bigger
10750801478,8,9,"ok, remember I made a bigger red train.",red,train,train,TRUE,red
10750801482,7,9,"mom, remember I maded a big -- mom I makeded a big train, ok?",big,mom,mom,FALSE,big
10750801482,13,14,"mom, remember I maded a big -- mom I makeded a big train, ok?",big,train,train,TRUE,big
10750801533,4,5,you just need little handles ok?,little,handles,handle,TRUE,little
10750801560,14,15,no you need to make it -- you need to make it a yellow train first.,yellow,train,train,TRUE,yellow
10750801695,7,8,"no, even I made a bigger train then yours.",bigger,train,train,TRUE,bigger
10750801851,4,5,we need some more blues.,more,blues,blue,TRUE,more
10750801881,4,5,"yeah, a little tower.",little,tower,tower,TRUE,little
10750801884,7,8,I'm going to make a little tower.,little,tower,tower,TRUE,little
10750801887,4,5,now those are little towers.,little,towers,towers,TRUE,little
10750801913,4,5,we makeded a big stairs.,big,stairs,stair,TRUE,big
10750801937,5,6,how you make a big stairs?,big,stairs,stair,TRUE,big
10750801949,8,9,and I'm going to make my own stairs.,own,stairs,stair,TRUE,own
10750802028,4,5,here's a little doggie.,little,doggie,doggie,TRUE,little
10750802053,2,4,a little ###.,little,#,#,FALSE,little
10750802056,3,4,now a little dog.,little,dog,dog,TRUE,little
10750802059,2,3,a blue dog.,blue,dog,dog,TRUE,blue
10750802062,5,6,no it's a blue dog.,blue,dog,dog,TRUE,blue
10750802063,4,5,it's a blue doggie.,blue,doggie,doggie,TRUE,blue
10750802108,1,2,ok mom I got them.,ok,mom,mom,TRUE,ok
10750802115,1,2,uh golf.,uh,golf,golf,TRUE,uh
10750802127,2,3,all right mom I got them.,right,mom,mom,TRUE,right
10750802177,1,2,right mom?,right,mom,mom,TRUE,right
10750802315,4,5,I want a better ball.,better,ball,ball,TRUE,better
10750802493,2,4,get more golf balls.,more,balls,ball,FALSE,more
10750802620,5,6,no that's the pirate ladder.,pirate,ladder,ladder,TRUE,pirate
10750802622,5,6,no that's the pirate ladder.,pirate,ladder,ladder,TRUE,pirate
10750802773,7,9,mom do I even have this new sand toy too?,new,toy,toy,FALSE,new
10750802840,11,12,ok I'll get them out -- out of the red um --,red,um,um,TRUE,red
10750802989,8,9,mom that's -- I want the red bucket.,red,bucket,bucket,TRUE,red
10750802995,11,12,no I mean the -- the one of these um green things.,green,things,thing,TRUE,green
10750802998,7,8,"no, remember one of the green ones.",green,ones,one,TRUE,green
10750803029,2,3,all right mom.,right,mom,mom,TRUE,right
10750803118,8,9,yeah I don't know where that little splinter thing is.,little,splinter,splinter,TRUE,little
10750803119,3,5,"oh that little splinter thing, I don't know where it is.",little,thing,thing,FALSE,little
10750803184,2,3,um red cake.,red,cake,cake,TRUE,red
10750803266,3,4,uh a red cake.,red,cake,cake,TRUE,red
10750803293,4,5,here go a nice cake for me.,nice,cake,cake,TRUE,nice
10750900019,1,2,ok Mom.,ok,Mom,Mom,TRUE,ok
10750900033,8,9,you can put it in um my black spots.,black,spots,spot,TRUE,black
10750900040,1,2,ok Mom now you go in my black spot.,ok,Mom,mom,TRUE,ok
10750900040,8,9,ok Mom now you go in my black spot.,black,spot,spot,TRUE,black
10750900193,4,2,"the um, black.",black,um,um,FALSE,black
10750900249,1,2,ooh Mom I found a fish.,ooh,Mom,mom,TRUE,ooh
10750900360,1,2,uh Mom.,uh,Mom,Mom,TRUE,uh
10750900380,3,5,that the wrong one Mom.,wrong,Mom,mom,FALSE,wrong
10750900389,7,8,mom you still got half the wrong piece.,wrong,piece,piece,TRUE,wrong
10750900391,6,7,but now we have the good piece.,good,piece,piece,TRUE,good
10750900446,7,8,yeah we need to find his other leg.,other,leg,leg,TRUE,other
10750900452,1,2,baby baby.,baby,baby,baby,TRUE,baby
10750900507,2,3,some orangeish stuff.,orangeish,stuff,stuff,TRUE,orangeish
10750900555,5,6,now need find some blue part.,blue,part,part,TRUE,blue
10750900575,2,3,two different dinos.,different,dinos,dino,TRUE,different
10750900578,5,6,yeah we need a blue part of a dino.,blue,part,part,TRUE,blue
10750900612,4,5,we need more blue part.,blue,part,part,TRUE,blue
10750900664,6,8,I think we have the wrong one Mom.,wrong,Mom,mom,FALSE,wrong
10750900678,3,4,that's blue bronco.,blue,bronco,bronco,TRUE,blue
10750900793,3,4,not so fast Mom.,fast,Mom,mom,TRUE,fast
10750900984,1,2,sorry cards.,sorry,cards,card,TRUE,sorry
10750900985,3,4,what are sorry cards?,sorry,cards,card,TRUE,sorry
10750900991,1,2,ok Mom you can be green.,ok,Mom,Mom,TRUE,ok
10750900991,6,2,ok Mom you can be green.,green,Mom,Mom,FALSE,green
10750901160,1,2,ok Mom you go here.,ok,Mom,Mom,TRUE,ok
10750901294,3,4,"you got green Mom, Ok.",green,Mom,mom,TRUE,green
10750901321,1,2,aw bigsie.,aw,bigsie,bigsie,TRUE,aw
10750901390,1,2,ok Mom.,ok,Mom,Mom,TRUE,ok
10750901392,1,2,ok Mom.,ok,Mom,Mom,TRUE,ok
10750901420,6,2,hey Mom now I'm red.,red,Mom,mom,FALSE,red
10750901460,1,2,beep beep.,beep,beep,beep,TRUE,beep
10750901461,1,2,beep beep.,beep,beep,beep,TRUE,beep
10750901462,1,2,beep beep.,beep,beep,beep,TRUE,beep
10750901463,1,2,beep beep.,beep,beep,beep,TRUE,beep
10750901563,6,1,mommy how about I be green.,green,mommy,mommy,FALSE,green
10750901630,6,7,all of them are um round circles.,round,circles,circle,TRUE,round
10750901703,5,1,mom you can be green.,green,mom,mom,FALSE,green
10750902201,6,7,yeah a very very very big bear.,big,bear,bear,TRUE,big
10750902447,1,2,close Mom.,close,Mom,Mom,TRUE,close
10750902539,1,2,ok Mom?,ok,Mom,Mom,TRUE,ok
10750902604,1,2,ok Mom.,ok,Mom,Mom,TRUE,ok
10750902605,1,2,ok Mom.,ok,Mom,Mom,TRUE,ok
10750902606,5,6,we're having one more chicken Ok Mom?,more,chicken,chicken,TRUE,more
10750902606,7,8,we're having one more chicken Ok Mom?,Ok,Mom,mom,TRUE,ok
10750902738,6,8,yeah let's play a new game Mom.,new,Mom,mom,FALSE,new
10751000052,9,10,but I want to put them in the right numbers that go on them.,right,numbers,number,TRUE,right
10751000054,12,13,"no -- no, I want to put them in the right numbers where they on.",right,numbers,number,TRUE,right
10751000057,5,6,"yeah, on the right order.",right,order,order,TRUE,right
10751000070,1,3,a@l b@l c@l.,a@l,c@l,c@l,FALSE,a@l
10751000070,2,3,a@l b@l c@l.,b@l,c@l,c@l,TRUE,b@l
10751000071,1,3,a@l b@l c@l.,a@l,c@l,c@l,FALSE,a@l
10751000071,2,3,a@l b@l c@l.,b@l,c@l,c@l,TRUE,b@l
10751000681,4,1,"number seven, ok.",ok,number,number,FALSE,ok
10751001270,1,2,j@l page?,j@l,page,page,TRUE,j@l
10751001277,7,8,I'm putting it in the right order.,right,order,order,TRUE,right
10751001385,6,7,I want to do a real letter.,real,letter,letter,TRUE,real
10751001611,1,4,black is my favorite.,black,favorite,favorite,FALSE,black
10751001613,1,4,black is my favorite.,black,favorite,favorite,FALSE,black
10751001631,4,5,you have the white box.,white,box,box,TRUE,white
10751001632,4,5,I have the blue box.,blue,box,box,TRUE,blue
10751001690,3,4,"ooh, nice try.",nice,try,try,TRUE,nice
10751001950,6,7,"mommy -- Mommy, the big monster is um, uh -- the lobster.",big,monster,monster,TRUE,big
10751002001,6,8,"mom, where's the hot ear balloon?",hot,balloon,balloon,FALSE,hot
10751002153,6,7,"mom, where's the black guy?",black,guy,guy,TRUE,black
10751002257,4,5,where's the other page?,other,page,page,TRUE,other
10751002342,2,3,a good place.,good,place,place,TRUE,good
10751002382,4,5,it's a big ball.,big,ball,ball,TRUE,big
10751002447,8,9,you have to try to get the same blacks and reds.,same,blacks,blacks,TRUE,same
10751002478,4,7,my is -- black is my favorite.,black,favorite,favorite,FALSE,black
10751002503,3,4,erasing the whole picture -- picture.,whole,picture,picture,TRUE,whole
10751002545,4,5,pirates need get treasure+chest.,treasure,+chest,+chest,TRUE,treasure
10751002645,4,5,where's the battery thing?,battery,thing,thing,TRUE,battery
10751002648,7,8,"oh yeah, this is the battery thing.",battery,thing,thing,TRUE,battery
10751002697,8,9,"ooh -- ooh, I got a great play.",great,play,play,TRUE,great
10751002721,9,10,"no, I want to do um those uh circles from Kevin.",uh,circles,circle,TRUE,uh
10751002835,11,12,"yeah, you need a little -- I need a little piece like that.",little,piece,piece,TRUE,little
10751002904,1,2,orange pop?,orange,pop,pop,TRUE,orange
10751002918,1,2,"ooh Mom, this looks sweet to me.",ooh,Mom,mom,TRUE,ooh
10751002931,5,6,### it for the right way.,right,way,way,TRUE,right
10751100052,5,6,there's only one more left.,more,left,left,TRUE,more
10751100096,1,2,orange scissors.,orange,scissors,scissors,TRUE,orange
10751100189,1,2,more food.,more,food,food,TRUE,more
