,adjective,noun,prob
2395,plastic,fork,0.00021190592474719616
2396,passenger,train,0.14759317752788423
2397,giant,cat,0.0018258589096428331
2398,survey,photograph,0.0023587832982880784
2399,purple,wrapper,0.0005049234239952513
2400,slam,dunk,0.0010813029827080529
2401,pirate,ship,0.0009729042479032964
2402,green,straw,0.04024084252930606
2403,giant,squid,0.0073542385301051975
2404,bald,guy,0.00199272153699388
2405,tomato,sauce,0.00138275375089537
2406,pink,sweater,0.010535878437159876
2407,orange,bean,0.0029752177417826744
2408,sleigh,bell,5.343500618857385e-21
2409,green,key,0.02468959825650529
2410,brown,crayon,0.0055578651753244975
2411,outside,window,0.017825844494679378
2412,red,pole,0.010152616881847484
2413,red,rose,0.1618103144082837
2414,yellow,dress,0.028225035767080665
2415,liver,oil,0.004185229810051547
2416,surf,board,0.00015925122963578685
2417,dirty,ground,0.004488729342130483
2418,purple,moon,0.0017529459771858972
2419,swim,dolphin,0.004457215589172564
2420,green,rain,0.026260758645730718
2421,baby,body,0.0008236044029545226
2422,orange,baby,0.0003824038178697513
2423,cheese,packet,0.0006392938166892907
2424,velvety,calf,8.261397735227975e-11
2425,egg,bread,0.007070783847601792
2426,salmon,sandwich,0.00044703722572452025
2427,chocolate,log,0.0006461010163715837
2428,ballroom,dancing,0.0382607901308102
2429,pine,needle,0.0001263442459690238
2430,eye,shadow,0.0010613157392678884
2431,purple,plant,0.004176021043282625
2432,wheat,cracker,0.0002976950587504572
2433,transporter,company,7.739225269808522e-10
2434,green,candle,0.0443859604440134
2435,green,sugar,0.02188086293343577
2436,brick,piece,0.0008889336619328997
2437,purple,spoon,0.0004652814651426794
2438,red,letter,0.05959591422590737
2439,bowling,pin,6.231889865955771e-05
2440,military,person,0.0007269194785928118
2441,bank,card,0.008989601742565531
2442,green,shoe,0.02202932859956765
2443,hedge,shears,0.026595005619178585
2444,square,balloon,0.05660463805699396
2445,spiral,nail,0.0009264218972802139
2446,spaghetti,porridge,0.00034025506148404244
2447,jump,jockey,0.0002876197494451336
2448,yellow,bar,0.01355965824307081
2449,garage,key,0.00020130509237655994
2450,sand,swell,0.004190762533664751
2451,water,gun,0.014115083036770375
2452,sewer,line,0.004507752723310465
2453,boy,swing,0.006126616343870878
2454,butter,cup,0.000507768176228415
2455,green,tooth,0.012553537550383267
2456,sugar,oatmeal,0.0005342930425512961
2457,yellow,boat,0.008976399308268327
2458,red,suit,0.029578878432679125
2459,ocean,ship,0.005184780098659457
2460,sugar,man,6.834911277068859e-05
2461,purple,duck,0.0010103692154133286
2462,milk,pitcher,0.0008957202998556579
2463,onion,skin,4.4850713639776456e-05
2464,cake,stall,0.00021902038859820507
2465,fat,kiss,0.001093376152172227
2466,worm,bin,0.0007314598160326971
2467,wet,clothes,0.0054467955246126866
2468,trash,game,0.0003577485699932299
2469,green,daddy,0.0206683822216357
2470,purple,marker,0.0004779458842255989
2471,police,station,0.031302891079456205
2472,pig,roll,0.00041214173411558596
2473,metal,clip,0.0022360066906626517
2474,baby,step,0.0007806912476310975
2475,music,room,0.00718259205648249
2476,night,air,0.0026402046770424084
2477,red,petal,0.3187850383243802
2478,nanny,training,0.0005674921710738389
2479,pink,cloud,0.0029189697738208867
2480,plastic,spoon,0.00044267084234129946
2481,fat,lump,0.0031705543483252353
2482,baby,picture,0.004899679296923637
2483,daddy,company,0.0004035129600439316
2484,yellow,cow,0.010935987792240736
2485,red,grey,0.18376153439084772
2486,bottom,bar,0.0018356692113806238
2487,tree,bark,0.0017016654423277636
2488,yellow,bag,0.013128589643692356
2489,flat,pumpkin,0.002418551238147802
2490,college,building,0.008790554000992455
2491,locomotive,car,0.00045532432326714906
2492,gold,dragon,0.015980083523801557
2493,chocolate,milk,0.010344904074017156
2494,bald,baby,0.0003665965363788156
2495,rugby,player,0.0010871482285934554
2496,card,game,0.0024092574333678127
2497,laser,beam,0.0011900866494132674
2498,lead,boot,0.0006325638136849968
2499,battle,field,0.00022622007102865218
2500,yellow,button,0.015165664371389144
2501,water,test,0.007027502725995465
2502,broken,neck,0.011990372520305754
2503,tea,towel,0.0003224533628259107
2504,pirate,guy,0.0001854099783426715
2505,bright,sun,0.02848819518162969
2506,pet,shop,0.0014465952836724399
2507,green,bead,0.02267020836877873
2508,kid,movie,0.0014767537567240971
2509,dead,flower,0.0022606516930366548
2510,yellow,bed,0.01152137251828719
2511,pest,attack,1.2366946335589498e-05
2512,sirloin,steak,8.220064746696658e-17
2513,burnt,toasted,0.0002659711978309913
2514,icy,road,0.0009211122081942858
2515,comforter,cover,5.310233076836747e-10
2516,curtain,rail,0.0007077057796119481
2517,water,feed,0.02199009998603451
2518,square,paper,0.04317783896021368
2519,foot,hole,0.000742054123408515
2520,computer,man,0.0034441891438208036
2521,thyroid,infection,0.0005387450636593077
2522,green,helmet,0.08097751790900969
2523,purple,head,0.0013168196042652605
2524,purple,wheel,0.0002640851522909834
2525,hammer,head,3.2604152782854295e-05
2526,green,stem,0.0854974582144562
2527,green,star,0.01247865093391235
2528,soapy,bubble,1.2927290392310418e-10
2529,top,card,0.004097934367759666
2530,orange,skin,0.005427993849180754
2531,cargo,ship,0.0011968129229433617
2532,pink,piece,0.00284343209762396
2533,baby,jaguar,0.001924253614372085
2534,food,picture,0.0005068678374060329
2535,garden,door,0.0006654516192463812
2536,brown,bottom,0.007625032070913671
2537,pony,home,0.00024885677192864903
2538,dragon,picture,0.0014028930595197447
2539,red,mouth,0.09825867277878171
2540,chicken,prawn,0.008325186137851036
2541,baby,duck,0.0036463753633934988
2542,plastic,duck,0.0001824057036275931
2543,blueberry,bar,6.505458503136056e-11
2544,juicy,bite,0.0012963470433905973
2545,fat,cookie,0.002495503324642155
2546,wet,sand,0.0367948519721919
2547,bath,drain,0.0011453303369371932
2548,yellow,card,0.025978332862216316
2549,green,creature,0.028682749412318426
2550,draw,pile,0.006790792203834448
2551,pipe,band,0.00018947338285872517
2552,outside,toilet,0.054237243184239115
2553,yellow,block,0.003261906462205683
2554,green,boxcar,0.02137491846406213
2555,blob,cookie,6.418490846248418e-17
2556,back,chair,0.007270279431673191
2557,back,wall,0.009241317933424505
2558,pizza,crust,0.0009074051097792515
2559,giant,circle,0.004249722703703749
2560,chocolate,fry,0.00213725815523295
2561,boy,tiger,0.013896472540934684
2562,piano,bench,0.003379302726505658
2563,giant,baby,0.0013302042900950803
2564,hot,coal,0.03759179845414588
2565,tub,toy,0.00018949749299406276
2566,pink,box,0.0018293611730083885
2567,kid,slide,0.001716799288290191
2568,outside,kitty,0.019011144555589294
2569,water,tap,0.027027668539259076
2570,asteroid,belt,0.006675981479984024
2571,baby,swing,0.0016700796165765221
2572,glass,jar,0.003400736092406185
2573,yellow,hat,0.038520659554453406
2574,green,button,0.05515623821116659
2575,dark,night,0.1022809821766973
2576,yellow,house,0.007833877186827855
2577,puzzle,box,0.002523206758518349
2578,naked,bear,0.007663625587711916
2579,egg,salad,0.007206889419712907
2580,red,fan,0.0458029778009583
2581,green,dragon,0.030876531820757377
2582,slim,girl,0.00010870768383191542
2583,outdoor,art,0.0031460925612855823
2584,green,boat,0.04982693290209067
2585,orange,scissors,0.0004997888012646161
2586,wooden,chair,0.009932765143213295
2587,blonde,one,0.003466886116692132
2588,head,piece,0.0011281824936480627
2589,cherry,pie,0.00329018266939404
2590,cathedral,window,0.0033040845779889337
2591,blond,hair,0.023020611420268844
2592,lunch,bag,0.0007665440080036132
2593,elephant,grey,9.467991274268636e-05
2594,purple,pot,0.0007513514294957273
2595,brown,page,0.005669183962729231
2596,hot,sauce,0.09186922755208664
2597,stick,person,0.00024373770949152516
2598,mince,pie,3.1383503326067376e-10
2599,yellow,color,0.06171582198126098
2600,colored,water,0.0022414075109242412
2601,film,wrap,0.001751981345843698
2602,corn,movie,0.0016180558524223607
2603,grey,dog,0.004631793688305268
2604,truck,book,7.648625563984641e-05
2605,girl,teacher,0.025238166638032744
2606,broken,toy,0.023559848341340606
2607,orange,cracker,0.0013510706652816178
2608,brown,lid,0.018118123308015172
2609,orange,mango,0.009177393955212217
2610,water,park,0.03103160325434109
2611,yellow,pot,0.009242128493467349
2612,shadow,puppet,0.0014436089507518042
2613,brick,fire,0.0005026061518689584
2614,willow,tree,0.0008690902329504409
2615,trash,man,0.0012742222320121627
2616,apple,skin,0.0002598409552455103
2617,top,window,0.004426502416023728
2618,farm,puzzle,0.0004534914482039526
2619,karate,suit,4.903292476392669e-05
2620,green,broccoli,0.06272120507904745
2621,orange,slice,0.0007617656455581964
2622,pink,piggy,0.0054855192957354885
2623,dinosaur,bone,0.0004835330113079159
2624,milk,cow,0.017365857908378978
2625,clock,book,0.004658296872755014
2626,pink,marker,0.001434332129660794
2627,oatmeal,bath,1.06881846523625e-23
2628,racing,car,0.010831017618264476
2629,red,tower,0.034777789465398376
2630,yellow,truck,0.010424303064405333
2631,red,tail,0.14357818902078812
2632,blowing,nose,0.0023761856184284376
2633,princess,tea,0.0013981101635100652
2634,upstairs,brush,0.0006113172535927512
2635,north,wind,0.008085000971451721
2636,bottom,floor,0.0016526556032677364
2637,slide,watch,5.726450774126834e-05
2638,train,money,4.271885982288079e-05
2639,soap,juice,0.0026909097704620392
2640,red,boy,0.01942060956839311
2641,karate,ballerina,4.097893523991284e-05
2642,steering,wheel,0.007421212920094979
2643,pineapple,juice,5.547997320924912e-13
2644,honey,marmalade,0.006016914787565327
2645,hot,sun,0.01623782919660575
2646,color,stripe,0.0160331049572445
2647,orange,marmalade,0.001755777719810264
2648,upstairs,flat,0.004371443622940831
2649,snow,pants,0.0006468626026755701
2650,engine,driver,0.004493460575773488
2651,eye,witness,0.0002891464761935341
2652,thick,point,0.0006592662175758528
2653,green,booger,0.020933795680591786
2654,picnic,bench,0.0007122335964569316
2655,yellow,carrot,0.010720363620511597
2656,orange,flower,0.007256174892210438
2657,diamond,ring,0.0042400977789555944
2658,chocolate,bar,0.0028590186936709536
2659,vegetable,soup,0.0017080210599864473
2660,sunflower,seed,1.933285172357104e-12
2661,snack,bar,0.000459321512714598
2662,dogs,face,0.00010706913086215064
2663,yellow,broom,0.02139892156917121
2664,glass,light,0.0017220318655547652
2665,freezing,water,0.004528311665693023
2666,brown,dog,0.009290451594902863
2667,orange,squid,0.0021529632236851116
2668,country,road,0.0031617031000843667
2669,pocket,money,0.010796988485197374
2670,wet,wash,0.021286435932110537
2671,purple,camera,0.0008172675153562921
2672,red,ribbon,0.08353417231268481
2673,colored,glue,0.007318342758159825
2674,hot,tea,0.06022109482689211
2675,pink,frosting,0.015473346169414605
2676,night,school,0.000844427329644653
2677,giant,meteorite,0.009624452248510232
2678,pink,pony,0.013520278689325229
2679,upstairs,bed,0.033146048669369314
2680,dinosaur,picture,0.0004541332934384873
2681,sun,rise,0.0013519176881727768
2682,wet,towel,0.07752218781632568
2683,dirty,table,0.0009643978263274822
2684,kid,bike,0.0016034196238809244
2685,river,fishing,0.031131793320360247
2686,downstairs,loo,0.0036744413176906213
2687,dirty,pavement,0.002459322446245548
2688,apple,tree,0.0011324589135501936
2689,icy,ring,0.00019399405989801156
2690,hot,rod,0.0153775534242392
2691,brown,wig,0.01870533667589901
2692,red,sauce,0.0784833677848336
2693,broken,bone,0.03314145931248677
2694,pink,bank,0.002094131792711049
2695,flat,knife,0.008861694719053794
2696,green,rectangle,0.005455302794971516
2697,fat,child,0.0009312971201652074
2698,round,hand,0.008525379405930488
2699,couple,stair,0.00032695376123347615
2700,bottom,cover,0.001209116945565426
2701,glitter,glue,5.6562642997017337e-05
2702,bubble,wrap,0.0012374532982859748
2703,flower,plate,0.00048117104576779127
2704,scrap,yard,0.0011777805750206975
2705,hair,cut,0.0005736599831325731
2706,football,teacher,0.0008565514056965767
2707,duffel,coat,1.659436645068077e-12
2708,dirty,box,0.0007861593982198921
2709,dirty,movie,0.002032020349318367
2710,daddy,chin,0.00030472173385366776
2711,candy,gum,0.0012684080412192803
2712,bus,driver,0.003996549125012819
2713,green,land,0.07472607597753775
2714,dirty,vent,0.0012841854582263741
2715,pub,window,0.0015046189604464974
2716,green,car,0.038960647101197565
2717,cut,piece,0.02678781437233848
2718,yellow,queen,0.006841371047541579
2719,hot,wing,0.002034068287062665
2720,wooden,animal,0.003167660341480661
2721,mommy,bird,0.0009895853801040156
2722,brown,suit,0.004625925926522679
2723,baby,chicken,0.003699379230318659
2724,body,wash,0.006074559568757464
2725,orange,sword,0.0008910169787756808
2726,yellow,shoe,0.014003736449784128
2727,orange,tree,0.0013014946948916991
2728,back,page,0.0006586094467198733
2729,taxi,man,8.11208251315376e-05
2730,yellow,row,0.001476121611515221
2731,bacon,casserole,0.00041458430440367437
2732,green,knight,0.030143567931757338
2733,ginger,ale,0.0026366756087074527
2734,yellow,wedge,0.000724051481218198
2735,toy,box,0.0006301373329416662
2736,song,sheet,0.0005889413579001933
2737,pelican,crossing,1.829942909511234e-17
2738,hot,juice,0.11415558148125039
2739,doll,dress,0.000844781624519235
2740,yellow,pig,0.007624640761918775
2741,hot,cross,0.0014904496459312213
2742,flower,pan,0.000595409301153685
2743,dog,joint,0.0006160332507092464
2744,poop,factory,4.4312777849782174e-10
2745,flower,room,0.000151107594931976
2746,bear,shoe,0.0012356243475351444
2747,diamond,rock,0.0011526529682944484
2748,blond,captain,0.008350412621147723
2749,header,tank,0.00015965414134204718
2750,color,knight,0.007875141645994998
2751,dad,hand,0.0018185634338778718
2752,ice,truck,0.0029900381204166476
2753,water,bottle,0.04146104158707788
2754,yellow,fire,0.0117431390379113
2755,step,mother,0.0008914930380144921
2756,bright,feather,0.008667781143781073
2757,machine,gun,0.0040695969896924035
2758,hairy,finger,0.0008089045980821127
2759,yellow,bead,0.01125081458189794
2760,brown,floor,0.01101249910444048
2761,dump,truck,0.00020248761023016742
2762,print,shop,0.002367286580386826
2763,yellow,sheep,0.013343795903044315
2764,hot,pink,0.009808517607615294
2765,daddy,headache,0.002150444329561836
2766,dog,hair,0.00018922192934657406
2767,girl,shoe,0.011855893170941436
2768,toilet,paper,0.0061254622156855214
2769,sand,toy,0.0013204643472418051
2770,blind,person,0.0014907803054079467
2771,lighter,colors,0.00015825396278072558
2772,orange,paint,0.006819851744967427
2773,pussy,cat,0.00027405454202926016
2774,flat,bed,0.03456498644283207
2775,orange,hat,0.0018468201032848482
2776,night,kiss,0.006497805581781629
2777,yellow,van,0.01467186186792398
2778,color,petal,0.003902890738427624
2779,bear,puzzle,0.0008848163491135899
2780,carrier,bag,9.218276380615952e-05
2781,wolf,hound,0.0022131823974648195
2782,wet,floor,0.0074431765922215445
2783,pooper,scooper,6.917560617481911e-12
2784,lollipop,stick,1.8369523886027634e-19
2785,sweat,top,5.389826228711384e-05
2786,back,cellar,0.005415441639006598
2787,macaroni,cheese,7.699887033948374e-18
2788,violin,group,0.0016078730635871806
2789,nail,cut,0.00015863855751275196
2790,farm,machine,0.0007079197778135256
2791,baby,tiger,0.0028479886402153765
2792,curly,hair,0.009651164840144728
2793,candy,house,0.00023345896472629223
2794,wood,hardware,0.003362266476286555
2795,hermit,crab,0.0035321762782146576
2796,ankle,sock,0.00013003768773085572
2797,strawberry,flower,0.0021037173433016707
2798,broken,car,0.028277540587927447
2799,coffee,cup,0.00204793816782325
2800,cut,hair,0.013398409020614585
2801,hot,towel,0.060796359989818485
2802,mommy,horse,0.0022098790424125384
2803,fish,finger,0.0007943176649170731
2804,chipmunk,song,1.443131313960609e-19
2805,frog,leg,6.95338643910134e-05
2806,giant,bucket,0.003449303735579279
2807,hot,boil,0.006292283111358696
2808,pink,snow,0.010867545947187942
2809,red,pin,0.027973466363429678
2810,rain,bow,0.0006556398575028564
2811,red,colors,0.2353799556047643
2812,dish,soap,0.0008600808865538452
2813,mommy,duck,0.0023571140583433397
2814,hair,ball,0.00040717138201442076
2815,thick,marker,0.0025409539991282904
2816,dirty,pajamas,0.004616056558799464
2817,bow,tie,0.0002060549353248388
2818,solar,house,0.002003754424948758
2819,purple,monkey,0.0011635428571466508
2820,hot,grill,0.022698898755355024
2821,climbing,stair,0.007809776491074638
2822,purple,cartridge,0.000158432166921667
2823,saw,puzzle,0.0008410603772794259
2824,shortbread,cookie,1.9421177733040496e-11
2825,car,parking,0.001723155407798975
2826,farm,instrument,0.0019337352401668014
2827,dirty,room,0.004952112434384983
2828,troll,person,0.0004236422572673913
2829,drawing,office,0.008847470732157973
2830,shaving,mirror,7.132040251697911e-13
2831,thick,rope,0.003892165453345225
2832,orange,bird,0.002154111088203743
2833,lighter,snack,0.000140889417238762
2834,red,hamster,0.04891253382367203
2835,split,cup,0.0314423173288562
2836,orange,color,0.010584959453052998
2837,purple,stick,0.0007278465888879099
2838,gold,helmet,0.026568892880728737
2839,mother,bear,0.007209197984881013
2840,puzzle,board,0.0006049567538815062
2841,sand,castle,0.001016003072773595
2842,mail,truck,0.0019336555491902563
2843,red,bowl,0.034506463726514607
2844,strawberry,lemonade,0.004431497288476858
2845,gold,shoe,0.016396370037489633
2846,fat,brush,0.0017527290048444722
2847,top,cap,0.0013989592698432874
2848,red,doggie,0.037511125116272595
2849,tea,cake,0.0007844040616323117
2850,wet,diaper,0.032590383311969916
2851,mechanic,shop,9.630159927986987e-05
2852,army,officer,0.0047853898955623935
2853,bear,book,0.0013848732053107124
2854,cream,tub,0.0011057959097465937
2855,secretary,treasurer,0.027146321711090115
2856,ferry,crossing,0.0015831953888648417
2857,purple,octopus,0.0006891017728942672
2858,oatmeal,bite,3.866005166316218e-23
2859,glass,building,0.004515739962989356
2860,dirty,finger,0.0022545803194792494
2861,toddler,bed,4.537548648564464e-12
2862,circus,man,0.00019595434766255172
2863,cut,glass,0.015951376223703215
2864,dark,color,0.00615584364640963
2865,hot,bottle,0.04231960817472684
2866,barge,person,7.451945890002536e-05
2867,yellow,tooth,0.008797906512799256
2868,pitch,fork,0.007769549310430593
2869,driving,instructor,0.0009109371959345973
2870,astronaut,hat,0.0003149596074300603
2871,bear,cry,0.002855457156435659
2872,bay,window,0.007685518956733484
2873,berry,patch,0.00272586407555062
2874,piano,player,0.0025177624497298213
2875,bedside,table,0.0005669194078375328
2876,dead,person,0.12445630989643221
2877,bird,cave,0.0007808622389458919
2878,gold,coin,0.007336598072883786
2879,engine,oil,0.010756356830705829
2880,green,pot,0.031028769443046906
2881,ocean,animal,0.00267129717703635
2882,cheese,ball,0.00047453760145378096
2883,red,bicycle,0.030216568126278563
2884,turkey,breast,2.042648937412169e-05
2885,hairy,spider,0.0027729615317576687
2886,apple,juice,0.0014540884723173706
2887,paper,sticker,0.002056001996928079
2888,air,balloon,0.0047446163357130556
2889,mud,pie,0.0007874175221648338
2890,orange,circle,0.0004479482472991329
2891,star,fish,0.002192936545582898
2892,fish,lip,0.0001853144878463548
2893,orange,broom,0.0019467511375812143
2894,paint,plaster,0.0009512873413996128
2895,dance,contest,0.002671604046900398
2896,hot,chocolate,0.14176630107552324
2897,green,elephant,0.02905874879382867
2898,flower,day,0.000901394921958777
2899,orange,pentagon,0.0006006093476694516
2900,student,band,0.015948187118736905
2901,pink,milk,0.006218925952237264
2902,milk,shake,0.011415254482050902
2903,yellow,plastic,0.022992401709068664
2904,daddy,car,0.00262929067974589
2905,wet,tarmac,0.007490398330624583
2906,pink,blanket,0.018203577352464716
2907,shovel,fork,0.0011106959843065096
2908,fat,piggy,0.0035814530256022417
2909,sugar,cone,7.284124119170958e-05
2910,glass,washer,0.00113263881975606
2911,silver,penny,0.032493380557730565
2912,sugar,syrup,0.0021837709545329993
2913,cookie,blob,0.000951985486014693
2914,donut,chair,2.5332310572784182e-11
2915,watch,strap,0.0016900390627394193
2916,top,cream,0.005585055633969078
2917,brown,teddy,0.011592685391042733
2918,red,purple,0.2653635719714654
2919,blooming,month,2.406591292408176e-09
2920,bloody,coconut,0.0034540286007326585
2921,game,tile,0.021854429562335652
2922,circle,drawing,0.004686721357150013
2923,fat,belly,0.001821275070964717
2924,puffy,cloud,1.0861786162025105e-10
2925,dirty,outside,0.009904769122009683
2926,book,tray,0.0009740458820127164
2927,red,blood,0.09642288603248925
2928,cream,taste,0.0020556717094415604
2929,grey,tights,0.015036672166897561
2930,sword,fight,0.0011024876002972092
2931,female,alligator,0.0294998414164814
2932,dark,turquoise,0.004456198531542562
2933,check,mark,0.000605030537771513
2934,throw,toy,0.001137530153982978
2935,back,line,0.017154706862893766
2936,silky,mask,0.0008800457776968803
2937,potato,chip,0.0014941775621674235
2938,stand,firm,0.0027405052111744233
2939,cut,trunk,0.055618624163254034
2940,red,mark,0.049268526485140234
2941,powder,paint,0.0013140465367957768
2942,broken,crayon,0.01001022721135163
2943,mail,uniform,0.0019842316213789786
2944,police,man,0.002144234855799745
2945,yellow,taxi,0.018740585954925927
2946,river,path,0.01465762197893603
2947,flat,tire,0.04773811616605109
2948,brown,horse,0.006353211155614114
2949,purple,dot,0.0009304050485707952
2950,cranberry,juice,1.3068569770494312e-17
2951,fire,fighter,0.009711188363564369
2952,ocean,wave,0.003531679102983375
2953,red,paint,0.2636229698024728
2954,red,dot,0.17851080748767598
2955,orange,leaflet,0.00455788613118052
2956,red,cab,0.04823949392092253
2957,triangle,roof,0.0009302570871573794
2958,plastic,cup,0.00044988773068629684
2959,ant,trail,0.0006776877182791311
2960,seat,belt,0.006336122549618521
2961,bread,box,0.0012710952300259294
2962,yellow,car,0.014085026050808394
2963,mud,color,0.0008253994000451336
2964,orange,shovel,0.0015400782702516423
2965,red,picture,0.06724975818157732
2966,orange,macaroni,0.008345619411093455
2967,orange,screw,0.0008935074044842865
2968,head,shot,0.0022825449674743793
2969,snowy,day,0.003422671415418206
2970,road,track,0.009700975242423047
2971,green,wall,0.036161456093661906
2972,hot,steam,0.06876664461174045
2973,hot,mess,0.07457026054348805
2974,drummer,boy,0.00033646303826292143
2975,market,stall,0.006645862486694706
2976,turtle,magazine,0.001079140699556029
2977,orange,packet,0.0014051412591077669
2978,home,movie,0.014189897162722202
2979,red,cape,0.04729277246168776
2980,weeping,willow,0.009975992243279774
2981,red,bone,0.034902723088719736
2982,oil,barrel,0.023303703688752987
2983,shirt,top,0.0004878047247957371
2984,purple,frog,0.0027207265953816478
2985,children,book,0.003906936305003538
2986,purple,bubble,0.0006123871350313778
2987,sweet,potato,0.00409259664990886
2988,village,hall,0.0027549769302496548
2989,lacrosse,stick,0.0013768955249491392
2990,snake,tongue,0.002936593886588982
2991,bread,knife,0.0010327556924318842
2992,bake,cookie,1.684522396239509e-11
2993,hare,lip,0.00011511524275011887
2994,pink,pants,0.03150819343300497
2995,red,lip,0.2980934791919276
2996,batman,shoe,0.0006197261176673467
2997,dark,room,0.11311259312477388
2998,dark,paint,0.029127613643427173
2999,dinosaur,egg,0.0007649107334099151
3000,wooden,horse,0.0020634160853679295
3001,oval,circle,0.012155918438470505
3002,kid,game,0.001429780147882636
3003,purple,basket,0.00030803277999928204
3004,purple,bead,0.0007345847156373838
3005,orange,tiger,0.0024241159434547537
3006,hot,corn,0.04824720334109184
3007,ballet,dress,0.002967630685494572
3008,fish,puppet,0.0014608218015475867
3009,purple,patch,0.001024277672669741
3010,green,bear,0.038864578342688035
3011,bread,dough,0.02298076452360607
3012,grey,hair,0.01691625420414664
3013,document,file,0.018658186102582113
3014,bedroom,flat,0.0022275043584867333
3015,yellow,kite,0.0023396202927186477
3016,pitcher,glove,0.000321402796522293
3017,ink,pad,0.000360211045161869
3018,mouse,ear,0.004893163082176645
3019,pink,cup,0.0018029985862051338
3020,red,belly,0.1968860766436891
3021,orange,crayon,0.0012301341249704861
3022,ankle,boot,7.890093509591695e-05
3023,dog,bun,0.0020897255226135793
3024,bus,puzzle,0.006943827129043803
3025,green,leg,0.02515127555534167
3026,dirty,food,0.007378454320767986
3027,hamburger,bun,0.0006531730482963291
3028,soccer,ball,0.004888239443242305
3029,jean,jacket,0.0023628239485035175
3030,green,chair,0.02354932850952022
3031,yellow,stick,0.013636983513470827
3032,leaf,pile,0.00016044723766537838
3033,red,luggage,0.03260251296623993
3034,orange,sequin,0.0018065714937917986
3035,dirty,garbage,0.01774963130877851
3036,wash,cloth,0.0021080594782409865
3037,green,bubble,0.014734833851146118
3038,upstairs,toy,0.0026157094319353346
3039,balloon,popping,0.001603442103012537
3040,yellow,mountain,0.005068128339022033
3041,water,line,0.007428133677608873
3042,top,piece,0.004562079959973211
3043,straw,cup,5.112939766614838e-05
3044,red,lead,0.040290119001677456
3045,snack,boy,7.177521317091732e-05
3046,circle,puzzle,0.0023483365235903463
3047,banana,chip,0.0010440514645791647
3048,apple,cider,0.003213740035930415
3049,snowman,melt,2.660482604787201e-10
3050,skate,board,0.00044677190065101947
3051,grocery,warehouse,0.00045536071584647723
3052,wheel,chair,0.0008354366077121301
3053,baby,bag,0.0023960272542107234
3054,wood,box,0.00588899216378629
3055,car,ferry,0.001901928297348824
3056,red,tights,0.11559584728527865
3057,smiley,face,0.00013122992104362284
3058,crystal,piece,0.0015726822318436562
3059,cherry,vanilla,0.006000763607995262
3060,bath,room,0.00029831407662178085
3061,yellow,match,0.00411449094514748
3062,student,nurse,0.002260824521357518
3063,baby,cat,0.0028114025288233095
3064,orange,ball,0.0011077591313342532
3065,firehouse,lunch,2.3087617589218375e-11
3066,red,tractor,0.0420343508656822
3067,bowling,alley,0.00039491853454412355
3068,snow,ball,0.002452454477356947
3069,pink,teddy,0.010833803412549747
3070,toy,man,0.0008127599134341827
3071,purple,mouse,0.0004422039991790409
3072,baby,bath,0.0012567130437018802
3073,green,house,0.0270733499982662
3074,red,dandelion,0.03756451283497984
3075,frozen,shoulder,0.005986484421644352
3076,hot,milk,0.05291110338347918
3077,vinegar,bottle,0.0001131194894858554
3078,color,book,0.00418718681157224
3079,company,software,0.007206299227464475
3080,red,border,0.11878136716240707
3081,oak,tree,0.0011682492825968393
3082,music,note,0.012295406221188642
3083,mommy,hair,0.000176775019131975
3084,top,branch,0.008517389753221744
3085,burglar,alarm,4.4343917961502415e-22
3086,office,key,0.0017875637173856622
3087,green,toe,0.03035181119990529
3088,movie,channel,0.0013301097035870286
3089,dune,buggy,0.00019916733904831274
3090,yellow,green,0.05919810723842927
3091,red,pig,0.043937573504998696
3092,exterior,light,0.0015448812690704134
3093,plastics,company,0.0007620139318141743
3094,yellow,chalk,0.03976353766956382
3095,baby,clothes,0.001051918265814634
3096,park,parade,0.003973128696140138
3097,bike,ride,0.002376252826325388
3098,car,seat,0.000386970609536097
3099,hot,doggy,0.053229159400339496
3100,pink,sock,0.005928852872626493
3101,green,dress,0.06123014821705772
3102,sea,shell,0.000114088346937736
3103,copy,cat,0.0006481087186751738
3104,yellow,square,0.00118780926707681
3105,wall,drawer,0.009341148546738055
3106,maple,sugar,0.0003679798226071343
3107,snow,hill,0.002117291106399238
3108,sky,color,0.0011017668129064341
3109,day,school,0.0010585269827629422
3110,vanilla,wafer,0.0012432805827388958
3111,peacock,feather,0.000525856865071515
3112,flat,fish,0.01121125679525203
3113,garden,sign,0.001952043146929817
3114,cream,cheese,0.019035089012671026
3115,hair,barrette,0.0015858418070315323
3116,orange,zebra,0.0015189614127344882
3117,bear,tooth,0.00124212380996932
3118,cheese,sauce,0.008889433268676543
3119,blood,checker,0.002965616877867752
3120,bright,leaf,0.0009875548015489922
3121,brown,ale,0.017835690588703147
3122,red,sifter,0.01728576953304117
3123,color,leg,0.00032268860777922827
3124,purple,light,0.0027272432100028617
3125,wrap,present,0.0002476543470005843
3126,frozen,lip,0.000659192290828054
3127,puppy,bark,7.344959738032875e-07
3128,letter,side,0.0025827271561409274
3129,model,girl,0.0011927924883712096
3130,horse,shoeing,0.0033196034934105194
3131,coal,block,0.00013159066506127003
3132,green,triangle,0.005546464308927086
3133,red,cap,0.23918941967653562
3134,rectangle,door,6.393090766908479e-13
3135,purple,submarine,0.0008591006251229428
3136,orange,bud,0.0012533806655333313
